startDate,endDate,status,progress,duration,finished,recordedDate,_recordId,recipientLastName,recipientFirstName,recipientEmail,externalDataReference,distributionChannel,userLanguage,QID2,QID23,QID67,QID40,QID41_TEXT,QID42,QID43,QID44,QID45,QID46_TEXT,QID47_TEXT,QID70,QID71,QID72,QID48,QID49,QID50,QID51,QID52,QID53,QID54,QID55,QID56,QID57,QID58,QID59,QID73,QID74,QID75,QID76,QID77,QID78,QID79,QID80_TEXT,QID60,QID61,QID63,QID64,QID65,rid,age,gender,hhi,ethnicity,hispanic,education,political_party,region,zip,Treatment,FL_35_DO
2023-02-20 13:06:51,2023-02-20 13:10:42,0,100,230,1,2023-02-20 13:10:42,R_3HMvSY2Y9syZoQy,,,,,anonymous,EN,1,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63f3d294-e718-73fb-dfb2-b7c96dc72143,26,1,4,1,1,2,5,3,32159,2,FL_47
2023-02-20 12:58:40,2023-02-20 13:10:42,0,100,721,1,2023-02-20 13:10:42,R_0PTylSvCt2Fnd61,,,,,anonymous,EN,1,2,4,3,For now Iran can’t build another one but important to don’t let them be able to have nuclear weapons ,4,4,3,,If no prove or evidence that Iran are already started to build and test the nuclear weapon ,,2,4,4,1,"0.001,0.52",1,2,2,3,1,4,3,2,2,1,3,2,2,2,7,2,"1,4,9,10",Sometimes it is only because they are against some freedom ,3,0,2,2,4,63f3d0ba-ad13-3936-3322-d81bd9fcbfb8,47,2,4,1,1,7,7,3,22041,2,FL_47
2023-02-20 13:05:48,2023-02-20 13:10:43,0,100,294,1,2023-02-20 13:10:44,R_31gffSQQ0otAbg4,,,,,anonymous,EN,1,2,4,4,I think Iran having nuclear weapons was dangerous to begin with.,3,2,1,5,,"If Iran had ulterior motives and wanted to use the weapons, which I would think they did because why make them otherwise?",4,3,4,0,1E-07,0,4,3,4,0,2,1,3,3,1,0,0,1,1,7,3,"1,2,3,4,8,9,10",To gain power and make themselves feel more in charge.,3,0,11,4,2,63f3d26b-634e-c59d-2f6b-7385b6877c47,33,1,9,1,1,6,2,1,4401,4,FL_56
2023-02-20 12:54:25,2023-02-20 13:10:44,0,100,978,1,2023-02-20 13:10:44,R_paqo0ULYrHZNrmp,,,,,anonymous,EN,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63f3cfe4-5f92-a9f1-9345-c33ad1d4e937,53,2,14,1,1,4,8,3,30439,3,FL_55
2023-02-20 12:54:28,2023-02-20 13:10:45,0,100,977,1,2023-02-20 13:10:45,R_2Qiile1uOUYhSUI,,,,,anonymous,EN,1,4,,3,Stopped non-allied country known for human rights violations from obtaining nuclear devices,3,3,3,4,,I am not familiar with nuclear regulations under international law,3,2,2,0,"0.52,0.51",1,2,1,2,0,4,1,2,2,2,1,2,4,2,7,2,"1,2,9","Ego, fear or hate.",2,0,3,4,2,63f3cfba-b30f-a9b3-6369-c2a2efc685a8,66,1,2,16,1,6,9,1,18707,4,FL_56
2023-02-20 13:02:33,2023-02-20 13:10:47,0,100,494,1,2023-02-20 13:10:47,R_21jmSnnNjEPxWIq,,,,,anonymous,EN,1,4,,5,Iran radicals cannot have nuclear wepons. They will give to radical groups to smuggle into USA  and nuke a big city,3,2,1,,Not expert enough to judge,,3,7,4,1,"0.001,0.52",1,4,3,4,0,4,2,4,3,4,0,0,0,3,7,2,"1,2,3,4,5,10,14",position to get voters to vote for them,3,0,11,4,1,63f3d1be-6214-2e2f-e135-f705c348b226,76,1,20,1,1,7,4,1,19355,1,FL_46
2023-02-20 13:02:05,2023-02-20 13:10:48,0,100,523,1,2023-02-20 13:10:49,R_1geGWp3rsVtgMdG,,,,,anonymous,EN,1,1,4,3,I don't have a reason ,2,3,3,,To start a war with them ,,4,3,3,0,0.52,1,3,0,3,0,3,3,1,3,2,3,4,3,2,2,2,"1,2,3,6",To start a war ,3,0,11,3,4,63f3d18d-c39f-2f29-db2a-fd37e9d93a2c,30,2,1,15,1,1,1,2,48503,1,FL_46
2023-02-20 12:55:10,2023-02-20 13:10:48,0,100,938,1,2023-02-20 13:10:49,R_1reQmgZZM4fSu6E,,,,,anonymous,EN,1,3,4,5,"If they dont have any materials to make a nuclear weapon, there is no reason to airstrike iran and most likely kill many people unnecessarily ",0,3,3,,"If he did the airstrike and killed many civilians, action should be taken against him.",,3,1,4,1,"0.52,0.51",1,0,1,3,0,4,1,1,0,3,1,3,2,2,1,3,"1,2,3,4,6,7,8,9,12","Because they just want to show their dominance. Its literally a popularity contest, and if someones losing they get defensive and want to fight.",3,1,4,4,2,63f3cfaa-8574-157b-1d59-7ede6795c6ca,37,1,4,1,1,6,1,1,16146,3,FL_55
2023-02-20 12:54:19,2023-02-20 13:10:49,0,100,989,1,2023-02-20 13:10:49,R_25HGzXj6wlzhaFt,,,,,anonymous,EN,1,4,,2,COULD BE USED FOR REPRISAL,2,0,2,2,,ONLY IF IT RELATS TO OTHER CONFERMED THREATS AGINST THE US,3,1,3,1,0.52,1,3,1,2,0,3,1,3,2,1,3,3,2,3,1,3,"1,2,8,10",TO SOUND IMPORENT,3,1,1,4,2,63f3cfba-e952-665d-e0ff-78a04cc986db,74,2,6,1,1,6,4,4,91763,4,FL_56
2023-02-20 13:00:54,2023-02-20 13:10:49,0,100,595,1,2023-02-20 13:10:50,R_2YbxzUj9Mohpbw3,,,,,anonymous,EN,1,2,4,3,Probably bring on a war,3,2,2,,"If it is nuclear , I thought it wouldn’t Ne be illegal ",,2,1,4,0,"0.51,0.0001",1,2,3,3,0,4,2,2,2,2,3,3,1,2,1,2,"1,4,8,9,10,13",Yo gain the upper hand,3,0,3,4,2,63f3d148-7411-53ae-ad6a-9436ac6d0dc0,68,2,9,1,1,6,2,3,33444,3,FL_55
2023-02-20 13:03:29,2023-02-20 13:10:49,0,100,440,1,2023-02-20 13:10:50,R_1JRBD1A5PimPP9e,,,,,anonymous,EN,1,4,,5,the most important reason being we do not need iran having nuclear weapons,3,0,0,5,,"well as international law does not exist, there is no reason this could not happen",3,4,4,2,"0.001,0.52",0,2,2,3,1,0,2,2,2,4,0,0,2,2,2,3,"1,2,4,5,8,9,10",i think it makes them feel better about what they are not doing in there own counrty,3,0,2,4,2,63f3d1c5-ab84-eba5-3d92-8af731749df6,43,1,13,1,1,6,2,1,15243,4,FL_56
2023-02-20 12:58:06,2023-02-20 13:10:51,0,100,764,1,2023-02-20 13:10:51,R_2xyCVCbBTZ4HwyN,,,,,anonymous,EN,1,2,4,4,Iran is our enemy ,4,2,2,4,,The President would have to take into consideration that they found out that Iran had enough nuclear materials to build their own Nuclear missels and to protect our countries security that he would have to proceed as it was a National Security threat to our country. ,3,4,4,1,0.52,1,4,2,3,1,3,3,1,2,0,4,4,3,1,1,3,"1,2,9",If their own country is in harms way and American people's right are infringed. And a National Security threat can be taken seriously.,3,0,11,1,1,63f3d0aa-2c00-27a5-9698-e16908bfea81,23,1,1,1,1,2,10,2,43731,4,FL_56
2023-02-20 13:04:12,2023-02-20 13:10:52,0,100,399,1,2023-02-20 13:10:52,R_2sRpY0m8Lx4v6i0,,,,,anonymous,EN,1,1,4,1,They couldn’t make a second weapon ,2,3,2,3,,If they launched them into areas not of their own soil or on people ,3,4,2,1,"0.001,0.52",1,2,1,1,1,3,3,1,2,3,1,3,2,2,2,3,"2,4,8",To stop them from harming others or starting wars,3,0,2,3,1,63f3d21f-ce83-ddf9-6efd-b96b686f4ac1,21,1,18,1,1,6,4,1,14075,4,FL_56
2023-02-20 13:09:39,2023-02-20 13:10:52,0,100,73,1,2023-02-20 13:10:53,R_2eX5RyQjIlGnpTN,,,,,anonymous,EN,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63f3d354-dd3d-dbb7-ea89-025ed391fbb6,31,1,8,1,1,4,5,3,76308,4,FL_56
2023-02-20 13:04:55,2023-02-20 13:10:54,0,100,359,1,2023-02-20 13:10:55,R_1DBknTEV5vPTPfH,,,,,anonymous,EN,1,4,,4,Job is to protect the us,4,1,1,,I wouldn't ,,4,3,3,1,"0.51,1e-7",1,2,3,3,0,4,3,1,0,3,1,1,1,2,2,2,"1,2,4",To gain power,3,0,1,3,2,63f3d240-6957-a161-0f6b-19fb31954fde,39,2,2,1,1,6,1,2,67401,2,FL_47
2023-02-20 13:08:15,2023-02-20 13:10:58,0,100,162,1,2023-02-20 13:10:58,R_sjIFkbgogGTH7mV,,,,,anonymous,EN,1,1,4,2,Because,4,2,3,,,,0,3,4,1,0.52,0,3,1,3,0,3,4,1,1,3,2,3,1,1,3,3,"1,3",Heirydbaksyd dusfsidvdynscsidbrgidhe,2,0,11,0,3,63f3d2f6-4ded-ae7e-05d8-89283082488d,31,2,1,1,1,2,4,3,32218,0,FL_45
2023-02-20 13:00:20,2023-02-20 13:10:59,0,100,638,1,2023-02-20 13:10:59,R_2txmWI7H2fnQUmE,,,,,anonymous,EN,1,4,,3,keeping somewhat peace,3,1,0,3,,it would be safety/terroisim related ,1,1,3,1,"0.52,0.0001",1,2,3,4,1,4,3,3,1,3,1,0,3,2,1,1,"1,2","negotiations, or reasons for war to gain something",4,0,3,2,4,63f3d11e-c5ea-5baf-afb7-e5765b75a1b9,21,1,11,1,1,2,5,1,19014,6,FL_58
2023-02-20 13:03:09,2023-02-20 13:10:59,0,100,470,1,2023-02-20 13:11:00,R_erhSCHCs3QyYgUN,,,,,anonymous,EN,1,4,,4,Left it alone and no one was hurt,2,2,2,3,,Trying to prove his point,2,1,3,1,"0.001,0.0001",1,1,0,3,0,3,2,1,3,4,1,1,1,3,2,7,"1,4,8,9",To let them known we aren't playing around ,4,0,1,4,1,63f3d1cb-2623-0654-7e98-93b9120f19c3,51,1,4,1,1,6,9,3,35614,6,FL_58
2023-02-20 13:04:24,2023-02-20 13:11:00,0,100,396,1,2023-02-20 13:11:00,R_3gNQyXaqZDD0JXr,,,,,anonymous,EN,1,4,,2,It was illegal.,2,3,3,4,,was legal,3,4,4,1,"0.001,0.52",1,4,2,3,0,3,2,2,3,3,1,1,0,1,7,7,"1,2,3,4",Greedy for more land.,3,1,1,4,1,63f3d211-b4d8-42a4-5926-978fb939ca22,67,1,17,1,1,4,10,3,31501,5,FL_57
2023-02-20 13:05:36,2023-02-20 13:11:00,0,100,324,1,2023-02-20 13:11:00,R_1kNb542kOPZ1K32,,,,,anonymous,EN,1,4,,3, iran shouldnt have nuclear weapon,2,2,2,,,,2,3,2,1,1E-07,0,3,2,2,0,2,2,2,2,2,2,2,2,2,2,2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14",they hate america and what we stand for,2,0,1,2,4,63f3d239-a382-fbad-1743-0fa569df31c5,56,1,4,1,1,2,4,3,76114,0,FL_45
2023-02-20 13:10:28,2023-02-20 13:11:01,0,100,33,1,2023-02-20 13:11:02,R_2tA5a1mwtETptrA,,,,,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63f3d39c-1c88-a728-611a-20ce2bab055f,46,1,1,15,14,2,4,2,60510,4,FL_56
2023-02-20 13:02:31,2023-02-20 13:11:02,0,100,510,1,2023-02-20 13:11:02,R_3kN8Z26C1LYXs0F,,,,,anonymous,EN,1,4,,5,Iran violated international law and chose to ignore the United States' declarations,4,2,2,,Iran elected to continue weapons testing to an actual detonation in violation of advance warnings and international law,,3,3,4,1,"0.001,0.52",1,3,4,3,1,4,3,3,3,3,1,1,2,3,7,3,"1,2,3,4,5,8,9,10","political bluster, making themselves look good politically, honor or dishonor their office commitments",4,1,2,4,1,63f3d193-62fc-64d5-4386-3eddd4149d50,71,1,19,1,1,7,10,4,92111,1,FL_46
2023-02-20 13:02:58,2023-02-20 13:11:02,0,100,483,1,2023-02-20 13:11:02,R_3PpgSgJsaq0JFi0,,,,,anonymous,EN,1,2,4,4,Needed to disengage the threat and then worry about the politics of breaking international law,2,3,4,5,,"He decreased the chances of attack from enemy, essentially removing the threat. ",4,4,4,1,"0.001,0.51",1,4,3,4,0,4,4,3,4,2,3,4,2,0,7,2,"1,2,3,9,10,11,14",Problems with agreeing on necessary trade of foreign goods ,3,0,2,4,1,63f3d1db-5adc-6b78-2eb2-3de343d02d90,29,2,4,15,1,4,10,3,30474,4,FL_56
2023-02-20 13:03:58,2023-02-20 13:11:03,0,100,424,1,2023-02-20 13:11:03,R_5j2I1C2BAgXTlUB,,,,,anonymous,EN,1,4,,4,Didn't approve airstrikss,4,1,1,,,,3,7,3,1,"0.0001,1e-7",1,0,0,0,1,3,0,0,3,0,1,1,0,3,1,2,"4,8,10",Due to religious reasonings or the simple fact of being threatened first,1,0,4,1,3,63f3d1fc-03e9-a629-b2cc-ea287bf3f374,23,2,11,1,1,6,3,3,26101,0,FL_45
2023-02-20 13:05:31,2023-02-20 13:11:06,0,100,334,1,2023-02-20 13:11:07,R_3iD1OsVx5FKbxkq,,,,,anonymous,EN,1,4,,3,Because it is right for country,0,3,4,4,,they are illigal nuclear weapons ,3,4,4,2,"0.001,0.000001",1,2,1,2,1,4,3,1,2,1,3,2,2,3,7,2,"1,2,3,4,7,10",To warn them ,3,0,2,1,4,63f3d235-e8f7-668b-dcb8-7c2ec1af8272,22,1,9,15,2,-3105,7,4,90044,5,FL_57
2023-02-20 12:57:52,2023-02-20 13:11:08,0,100,795,1,2023-02-20 13:11:08,R_2wNYIxvhewqkrnZ,,,,,anonymous,EN,1,4,,5,It is important for us to maintain the use and creation of nuclear weapons.,5,1,0,,If it was done without them speaking formally about it and with other nations as well as NATO.,,4,1,3,2,"0.52,0.0001",1,4,1,4,0,4,4,1,2,3,3,1,1,3,7,3,"1,2,3,10,14",They would like to flex their power and a lot of them have big egos that can not be contained.,3,0,11,3,1,63f3d0b2-1da1-1e22-0f5f-7f0e9264a152,30,1,14,2,1,6,5,3,77705,2,FL_47
2023-02-20 13:03:42,2023-02-20 13:11:10,0,100,447,1,2023-02-20 13:11:10,R_2QnDeV1F2HZ7dNr,,,,,anonymous,EN,1,4,,3,Not charging in to war,4,1,2,,,,3,2,4,0,"0.001,0.52",1,2,1,2,1,3,0,0,2,3,2,2,1,2,2,4,10,Not sure,2,0,11,4,2,63f3d20b-5a56-bf12-cef0-795133f5e751,32,2,2,1,1,2,1,3,30701,0,FL_45
2023-02-20 13:00:30,2023-02-20 13:11:10,0,100,640,1,2023-02-20 13:11:11,R_vwsF03dpF1XQ6nD,,,,,anonymous,EN,1,2,4,3,To protect our country ,3,1,2,3,,Out of protection of the united state ,3,3,3,1,"0.001,0.0001",1,2,1,3,0,3,3,2,2,1,4,3,3,2,2,2,"1,2,9,10",To intimidate people,3,0,3,4,1,63f3d122-91a9-41ad-e20d-f2b45ed97bab,31,2,5,1,1,6,4,3,39443,5,FL_57
2023-02-20 12:53:00,2023-02-20 13:11:11,0,100,1091,1,2023-02-20 13:11:11,R_31YEL9xt6qnMFdc,,,,,anonymous,EN,1,4,,4,Iran doesnt SOUND like much if any of a real threat to other countries in that aspect,3,1,2,3,,I dont know the international law that well,2,2,1,0,1E-07,1,2,2,2,0,3,2,3,3,2,2,2,2,2,2,2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14",Think of the consequences it may go through ,2,0,11,0,5,63f3cf63-b585-bc77-4253-185971e7da79,37,2,2,1,1,6,4,2,50316,6,FL_58
2023-02-20 12:59:41,2023-02-20 13:11:11,0,100,689,1,2023-02-20 13:11:12,R_1Qg3keGzSMls2lF,,,,,anonymous,EN,1,4,,2,Because by taking a chance of not destroying all the facilities you stand to anger them more,3,2,2,,If he ordered the strike without substantial proof,,2,2,2,1,"0.52,0.51",1,0,2,2,1,2,2,2,1,1,2,2,1,2,2,2,"1,4","I'm not sure, but I'm guessing for many different reasons",2,0,4,1,5,63f3d0db-6a91-771c-2321-faa5c16a3334,38,2,4,15,2,4,3,3,29118,2,FL_47
2023-02-20 13:04:34,2023-02-20 13:11:13,0,100,399,1,2023-02-20 13:11:13,R_2cC1it43mPecoSQ,,,,,anonymous,EN,1,3,4,0,all policies he has are awful ,0,4,4,1,,he is a weak leader and has no plans to make our country stronger,0,1,4,1,"0.001,0.0001",1,4,3,3,0,3,2,2,4,4,1,1,0,3,7,3,"1,3,4,8,9,10",Amber Oud Exclusif Bleu Cologne,3,0,1,4,1,63f3cf9b-7062-f783-6c8f-f3896463bb01,51,1,10,1,1,6,10,3,75063,6,FL_58
2023-02-20 13:02:41,2023-02-20 13:11:16,0,100,514,1,2023-02-20 13:11:16,R_1d4Bw4fYV2tGjGa,,,,,anonymous,EN,1,2,4,4,Because it is dangerous to keep such weapons,4,3,1,,if he did not give iran warning,,4,4,4,1,"0.001,0.52",1,3,3,4,0,4,4,4,3,1,3,3,3,1,1,2,2,So as tobpruve their superiority,4,0,2,4,2,63f3d1c1-d133-dd00-535f-7301153c8ff2,31,2,21,1,1,4,1,3,32819,2,FL_47
2023-02-20 12:59:55,2023-02-20 13:11:16,0,100,681,1,2023-02-20 13:11:17,R_3CUA8P0F6Y4SIov,,,,,anonymous,EN,1,4,,1,If they already threatened to test nuclear weapons and take our warnings lightly they wont be scared to use it,2,2,3,,If the us had their own nuclear weopon testing goin on and they still airstriked iran that would be illegal,,1,2,3,0,"0.001,0.000001",1,2,0,4,0,3,2,2,4,2,1,2,4,1,3,3,"1,2,4,8,9,10",In irder to assert dominance and to let other countries know they are a force to be reckoned with,1,0,11,2,1,63f3d10d-dac1-3c2e-399a-81d150cc65fd,21,1,9,2,1,2,4,2,43228,3,FL_55
2023-02-20 13:03:07,2023-02-20 13:11:17,0,100,490,1,2023-02-20 13:11:18,R_b2u90VZMZwt5H7X,,,,,anonymous,EN,1,4,,4,cant trust iran,3,1,1,4,,not really sure,3,3,3,1,"0.001,0.0001",1,3,3,3,0,2,3,3,3,2,2,2,1,2,2,3,"1,2,3,4,8,9,10",stop aggression,3,1,1,4,1,63f3d1df-ff68-2e5f-d494-07e4ddf764e9,75,1,10,1,1,2,10,1,13126,4,FL_56
2023-02-20 13:04:39,2023-02-20 13:11:17,0,100,397,1,2023-02-20 13:11:18,R_U9NC4zRw02qNplL,,,,,anonymous,EN,1,4,,4,They didnt strike second time ,3,1,1,,If they strike again then i would ,,1,3,4,0,"0.52,0.51",1,4,2,0,0,4,4,3,3,3,3,3,2,2,2,2,"2,4,8",Treat to us,3,0,11,1,5,63f3d243-0713-7654-9638-e0a53c8de1fc,52,2,1,1,1,2,3,3,42754,3,FL_55
2023-02-20 13:07:18,2023-02-20 13:11:18,0,100,240,1,2023-02-20 13:11:19,R_2CqOGSlD2gu4tL8,,,,,anonymous,EN,1,1,4,5,Its helping,0,2,4,,It counts as a crime,,2,3,4,1,0.00001,1,2,0,1,1,1,3,0,1,4,4,4,4,3,3,3,"1,2,3,4",To seem better,5,0,2,0,1,63f3d234-d80d-71cc-5f4a-041d45656a05,20,1,1,1,1,2,10,3,33971,2,FL_47
2023-02-20 12:58:12,2023-02-20 13:11:18,0,100,786,1,2023-02-20 13:11:19,R_3QS2yi9rniwDESi,,,,,anonymous,EN,1,4,,0,"It should not be any concern of the United States what another sovereign country is doing within the borders of their own country. This is a justified reason for war, favoring Iran. Furthermore, times have changed, and The United States is not the only country that possesses these materials.  ",0,4,4,,Meddling in the affairs of a foreign sovereign country.  ,,4,7,0,1,"0.001,0.52",1,0,0,0,1,0,0,0,2,0,0,0,0,3,3,2,15,"To boast about military power, that isn't significant anymore. ",3,0,1,4,2,63f3d09c-858b-2691-be3a-eef22405747b,37,1,5,2,1,7,1,3,30349,1,FL_46
2023-02-20 13:06:13,2023-02-20 13:11:18,0,100,305,1,2023-02-20 13:11:19,R_1dE73lk6M8jqJWI,,,,,anonymous,EN,1,4,,5,They shouldn't have had nuclear weapons ,4,2,2,,Bombing the whole country ,,4,4,4,2,0.52,1,3,3,4,0,4,3,2,4,0,3,3,3,4,3,3,"1,2",To scare them,4,0,1,4,2,63f3d271-38dd-b51f-eb0b-13440f4589e8,22,1,23,2,2,2,1,3,23669,1,FL_46
2023-02-20 13:07:16,2023-02-20 13:11:21,0,100,244,1,2023-02-20 13:11:21,R_2E4uHeXmXumhmhU,,,,,anonymous,EN,1,4,,4,I think it needed to be done.,4,3,2,,It would be illegal if they work any kind of alliances or treaties.,,4,3,3,2,"0.001,0.0001",1,3,1,3,0,4,2,0,2,4,1,1,2,3,1,3,"1,2,4,10",They want to try to avoid war.,4,0,4,4,2,63f3d2ea-f1a0-24f5-0112-6073761b1f49,29,2,9,1,1,6,2,3,72903,3,FL_55
2023-02-20 13:06:08,2023-02-20 13:11:24,0,100,316,1,2023-02-20 13:11:24,R_1E0VTTXv98OXkRu,,,,,anonymous,EN,1,4,,4,Was not needed ,3,1,1,3,,Unsure what to say ,3,3,3,1,"0.001,0.52",1,3,3,3,0,3,3,3,4,4,2,2,1,2,1,1,"1,2",Power,3,0,1,3,1,63f3d2a2-38a5-81fd-2e83-4a0d32db5d0b,43,2,19,1,1,2,10,1,17821,6,FL_58
2023-02-20 12:55:31,2023-02-20 13:11:26,0,100,954,1,2023-02-20 13:11:26,R_WfzSQcMJ7LnIsQ9,,,,,anonymous,EN,1,4,,4,"Because nothing really happened, they were just testing the weapon",4,1,1,,,,3,3,4,0,"0.52,0.00001",0,2,3,3,0,3,3,4,2,4,3,1,2,0,7,2,"1,3,8,9,12",Because they want them to make sure they know that we are ready for anything.,3,0,2,0,1,63f3d021-888b-3cb7-f4f0-dffc6ce7b59a,52,2,9,1,1,2,7,2,53214,0,FL_45
2023-02-20 13:08:35,2023-02-20 13:11:29,0,100,173,1,2023-02-20 13:11:30,R_2BkX6reOYL4PrFh,,,,,anonymous,EN,1,5,4,1,Warm ,3,3,3,,Hoes,,2,2,3,2,0.51,1,3,1,4,1,2,3,0,1,0,3,3,3,3,2,3,"6,14",Can't sleep at night ,2,0,11,2,4,63f3d30a-508e-22bd-084a-fd91e7070eba,26,1,1,15,7,2,9,3,28103,1,FL_46
2023-02-20 13:11:18,2023-02-20 13:11:30,0,100,11,1,2023-02-20 13:11:30,R_3qWqugagfocc8qY,,,,,anonymous,EN,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63f3d3bb-6cd4-d77a-182f-b81ff957458c,49,1,1,1,1,4,4,1,15237,,
2023-02-20 13:07:24,2023-02-20 13:11:33,0,100,248,1,2023-02-20 13:11:34,R_9n3AfteztYTmocV,,,,,anonymous,EN,1,4,,2,I don’t think violence is needed unless absolutely necessary to protect our citizens. If Iran is threatening I think we should always be ready.,2,3,3,3,,To be able to protect the US citizens.,3,3,4,1,0.52,1,3,0,4,0,4,2,2,3,4,3,3,2,2,2,1,"2,4",To gain power and leadership.,3,0,1,4,1,63f3d2dd-fe78-8927-b178-d86aed65eaa2,27,2,11,1,1,8,9,2,58078,6,FL_58
2023-02-20 12:56:39,2023-02-20 13:11:33,0,100,894,1,2023-02-20 13:11:34,R_1Iz2WfzYSPCwSKH,,,,,anonymous,EN,1,4,,2,I believe the greater risk of war is more dangerous that then Iran having nuclear weapons.,0,3,3,,I do not think it would technically be illegal under international law.,,3,1,1,1,"0.52,0.51",1,1,2,3,0,4,3,2,3,1,1,3,2,4,1,3,"1,2",Too bolster their own political standing. ,3,0,11,3,4,63f3d03d-bd55-363c-1cac-fdec7142c88b,33,1,17,15,1,6,9,4,91007,1,FL_46
2023-02-20 13:10:53,2023-02-20 13:11:34,0,100,40,1,2023-02-20 13:11:34,R_2uVAgQebDrDGVAj,,,,,anonymous,EN,1,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63f3d3af-448c-3003-712d-6341edd52ee3,46,1,8,4,1,6,4,3,77407,3,FL_55
2023-02-20 12:49:29,2023-02-20 13:11:34,0,100,1325,1,2023-02-20 13:11:35,R_1etSL4vhRXsFNvS,,,,,anonymous,EN,1,3,4,0,They were not attacking us,0,3,4,,Unprovoked ,,4,4,3,0,0.000001,1,1,1,1,0,4,4,0,3,3,1,1,2,2,2,2,"1,2,3,4,8",They want power ,1,0,2,0,1,63f3ceb1-85bc-3f46-8f14-f5979ed9b787,35,1,10,16,1,7,7,2,48195,1,FL_46
2023-02-20 12:59:43,2023-02-20 13:11:37,0,100,713,1,2023-02-20 13:11:37,R_1Nlw5Wqjp6CT1ia,,,,,anonymous,EN,1,4,,3,While this was not succesful it sent a message that continuing a nuclear program would have additional consequences,3,1,1,,I don't know exactly but intenational law probably plays a part into legal or not,,3,2,3,0,1E-07,1,3,3,3,0,4,2,3,3,3,3,3,2,2,1,2,"1,2,3,8,9,10","They are hoping to get them to ""back down"" or at least indicate weapons are not for offensive use",3,0,3,4,2,63f3d0e6-d405-ef25-908c-209ab06ed25c,79,1,18,1,1,6,2,1,14221,2,FL_47
2023-02-20 13:07:25,2023-02-20 13:11:38,0,100,252,1,2023-02-20 13:11:38,R_xE51AIlFks4iy1b,,,,,anonymous,EN,1,2,4,5,Because we destroyed their nuclear bases ,5,2,2,5,,Threatening to use them ,2,2,4,1,1E-07,1,2,2,2,1,2,4,3,2,4,2,2,2,2,2,2,15,Because they make threats first,2,0,1,4,1,63f3d2f5-c86e-8014-43f9-d4ad77ce77e0,27,1,3,1,1,2,10,3,28634,4,FL_56
2023-02-20 13:06:08,2023-02-20 13:11:39,0,100,330,1,2023-02-20 13:11:39,R_2CvwB7sKaqeVkeL,,,,,anonymous,EN,1,4,,3,Iran is a geopolitical threat to neighboring Allies,3,1,2,,I think it would be illegal if innocent civilians were killed during the mission.,,2,2,3,1,"0.52,0.51",1,3,2,2,0,3,3,1,1,3,2,3,2,3,1,3,"1,2,3,4,8,9,10",To keep others in line who are making viable threats to peace and tranquillity.,4,0,1,4,2,63f3d2a6-0c59-085d-e141-06f5a292ea39,23,1,12,1,1,6,3,3,30043,2,FL_47
2023-02-20 12:59:29,2023-02-20 13:11:40,0,100,730,1,2023-02-20 13:11:40,R_1gu2atSYf9rSpOb,,,,,anonymous,EN,1,4,,2,Dont need iran with nuclear weapons,2,2,2,,,,2,2,3,1,"0.001,0.52",1,3,3,3,0,3,3,2,3,3,3,3,2,2,7,2,"1,2,3,4,5,10","To raise their visual approval at home, to deter aggression, to check foreign response",3,0,2,4,1,63f3d106-25a0-6eed-fc5f-10bacb6aa75c,73,1,11,1,1,5,5,1,14424,0,FL_45
2023-02-20 13:11:24,2023-02-20 13:11:40,0,100,15,1,2023-02-20 13:11:40,R_xzS6sQtrMs8sK0F,,,,,anonymous,EN,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63f3d3da-36c8-b736-5dd6-0e66e26bdbe0,58,2,15,1,1,6,1,2,47374,,
2023-02-20 13:01:55,2023-02-20 13:11:44,0,100,588,1,2023-02-20 13:11:44,R_1DXPyDVZ9LuiTeT,,,,,anonymous,EN,1,4,,3,We gotta protect ourselves and our allies,4,0,0,4,,We have the right to protect ourselves against threats of violence or imminent danger,3,3,2,1,"0.52,0.51",1,4,3,4,0,2,4,2,3,2,1,1,4,2,1,4,"1,2",Sometimes you gotta let him know who's the boss,3,0,1,3,1,63f3d15f-e354-8d45-680d-4c78658df15f,23,1,9,1,1,2,9,3,21740,5,FL_57
2023-02-20 13:08:44,2023-02-20 13:11:46,0,100,181,1,2023-02-20 13:11:46,R_1IaYkjzD6oYb5yw,,,,,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63f3d312-7a39-79f8-7c36-3e9eaf0dedc6,50,1,8,1,1,2,3,3,28472,4,FL_56
